episode,run,method,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,1,drl_npca,4954,115.25862068965517,0.5689655172413793,0.0,0.9
1,1,drl_npca,4523,135.66037735849056,0.4339622641509434,0.0,0.8521024553212788
2,1,drl_npca,4234,147.6078431372549,0.39215686274509803,0.0011639109967897336,0.8106979365896764
3,1,drl_npca,4391,134.25925925925927,0.4444444444444444,0.0008648442259679238,0.772875023859198
4,1,drl_npca,4515,128.66071428571428,0.39285714285714285,0.0005966195797858139,0.7348750065924577
5,1,drl_npca,4266,142.75,0.4807692307692308,0.0004992323229089379,0.697576121926362
6,1,drl_npca,4022,145.1851851851852,0.3888888888888889,0.00038076075725257397,0.664762706022866
7,1,drl_npca,4856,113.23809523809524,0.4126984126984127,0.00025287302560172975,0.6324459255659898
8,1,drl_npca,4334,123.66666666666667,0.3333333333333333,0.00024872344026031595,0.5968838005870128
9,1,drl_npca,4434,117.39682539682539,0.5238095238095238,0.00019692324470573416,0.563492975427485
10,1,drl_npca,4191,122.4375,0.5,0.0001867929968284443,0.5321408780628515
11,1,drl_npca,4567,126.21428571428571,0.5178571428571429,0.00016226583102252334,0.5022505541010905
12,1,drl_npca,4182,117.38805970149254,0.6268656716417911,0.00020699641027022153,0.47762059813069796
13,1,drl_npca,4880,102.58208955223881,0.7014925373134329,0.0002031007364469891,0.449908731364591
14,1,drl_npca,4280,110.35211267605634,0.5774647887323944,0.00018771574347435185,0.42399272654484355
15,1,drl_npca,4807,113.61666666666666,0.5333333333333333,0.00019642717476623753,0.3983599727094171
16,1,drl_npca,4660,118.37288135593221,0.4915254237288136,0.00021168238890822977,0.37807306721810585
17,1,drl_npca,4588,113.47692307692307,0.5538461538461539,0.00020544710666096458,0.35927670124464056
18,1,drl_npca,4588,124.05172413793103,0.5344827586206896,0.00022738517145626247,0.3398131339170463
19,1,drl_npca,5285,118.1,0.48,0.00015708331193309277,0.32348214858731467
20,1,drl_npca,4623,121.15789473684211,0.5789473684210527,0.0002191808356049781,0.3101442668119301
21,1,drl_npca,5088,113.77586206896552,0.46551724137931033,0.00017409024197453013,0.2957307316102516
22,1,drl_npca,4548,118.0,0.576271186440678,0.00017247373762074858,0.28188379196762
23,1,drl_npca,4674,114.47619047619048,0.5555555555555556,0.00016758245086142173,0.26859842034569203
24,1,drl_npca,4094,144.7058823529412,0.47058823529411764,0.00020086387909638384,0.2552515601423414
25,1,drl_npca,4568,117.37096774193549,0.6451612903225806,0.00018723920705573013,0.24504617969677067
26,1,drl_npca,4556,115.26984126984127,0.4444444444444444,0.00022354049239462862,0.23332056643097432
27,1,drl_npca,4257,127.70689655172414,0.46551724137931033,0.00021172691291819015,0.2221276494433585
28,1,drl_npca,4520,125.91228070175438,0.5789473684210527,0.00022860234700298557,0.21242824734964494
29,1,drl_npca,4934,122.81132075471699,0.4716981132075472,0.00016186308736602464,0.20342875914407332
30,1,drl_npca,4297,141.2941176470588,0.49019607843137253,0.00020243321584227184,0.19550876851219984
31,1,drl_npca,4535,107.10144927536231,0.4927536231884058,0.00017130612104665488,0.18827387909258386
32,1,drl_npca,4356,131.83928571428572,0.5,0.00017757187500440827,0.17905470051501599
33,1,drl_npca,4219,124.57377049180327,0.5901639344262295,0.000168611552605095,0.1720262700075621
34,1,drl_npca,4601,111.7910447761194,0.4925373134328358,0.00016599187316993871,0.16480515068629675
35,1,drl_npca,3986,123.91935483870968,0.6451612903225806,0.00017731435461125025,0.15736522601057024
36,1,drl_npca,3960,155.87755102040816,0.4489795918367347,0.00019899045582860708,0.15091073856379247
37,1,drl_npca,4092,131.75862068965517,0.5344827586206896,0.00021034138626419008,0.1460853010443824
38,1,drl_npca,5068,105.50819672131148,0.5573770491803278,0.00019468369525081167,0.1406708892799804
39,1,drl_npca,4567,129.85185185185185,0.6111111111111112,0.00021250405795096108,0.13530527980576304
40,1,drl_npca,4134,139.61111111111111,0.4444444444444444,0.00014117367391008884,0.13082096094209938
41,1,drl_npca,5330,102.46774193548387,0.5483870967741935,0.00014406000263988972,0.12657237327487278
42,1,drl_npca,4376,126.63157894736842,0.5614035087719298,0.0001655079055732737,0.12196906324203227
43,1,drl_npca,4114,122.37096774193549,0.5,0.00019777084526140243,0.11798155031628793
44,1,drl_npca,4510,144.20833333333334,0.6041666666666666,0.00019832830488060912,0.11389469575980636
45,1,drl_npca,4769,108.625,0.546875,0.00016900654009077698,0.11090019334370921
46,1,drl_npca,4191,123.52307692307693,0.46153846153846156,0.00019692878413479775,0.10712468582878729
47,1,drl_npca,4736,113.203125,0.515625,0.00015520329179707915,0.10352968444581281
48,1,drl_npca,4467,125.10344827586206,0.4482758620689655,0.00014795478394565484,0.10021111163347474
49,1,drl_npca,3853,131.45,0.5333333333333333,0.00016202072341305515,0.09738171285367167
50,1,drl_npca,3319,155.12727272727273,0.4909090909090909,0.0001552115815381209,0.0946224167060609
51,1,drl_npca,4115,137.01818181818183,0.45454545454545453,0.00016932529009257755,0.09223445467807807
52,1,drl_npca,4288,135.52830188679246,0.4528301886792453,0.00014004101103637367,0.08997428408471543
53,1,drl_npca,4350,125.25,0.3333333333333333,0.00016944652209834507,0.08791081203923336
54,1,drl_npca,4411,128.75438596491227,0.3508771929824561,0.00013993734561760599,0.08570305821792873
55,1,drl_npca,3864,144.09259259259258,0.48148148148148145,0.00015996681274070093,0.08372489705090319
56,1,drl_npca,4491,117.890625,0.5,0.00013752508190615723,0.08195205025449348
57,1,drl_npca,4443,116.65625,0.421875,0.00015397176321130246,0.07997118288397201
58,1,drl_npca,4245,130.23728813559322,0.5423728813559322,0.0001342737402107256,0.07811311938701558
59,1,drl_npca,4464,124.89830508474576,0.4576271186440678,0.00015415319649036974,0.07650242794826127
60,1,drl_npca,4486,124.0,0.5254237288135594,0.00018186780410663536,0.07498401822592421
61,1,drl_npca,4337,124.42622950819673,0.4918032786885246,0.00019313747664758316,0.07355260310232312
62,1,drl_npca,4814,112.7258064516129,0.45161290322580644,0.00016389218217227608,0.07215883635588613
63,1,drl_npca,4661,118.61666666666666,0.5166666666666667,0.00012316692300373688,0.07082671108210159
64,1,drl_npca,4297,133.82758620689654,0.43103448275862066,0.00015621599353229007,0.0696138578483293
65,1,drl_npca,5089,114.98275862068965,0.5172413793103449,0.0001574975613038987,0.06850861592760879
66,1,drl_npca,4170,163.67441860465115,0.5116279069767442,0.0001451784167632771,0.06746565444721592
67,1,drl_npca,4520,121.76666666666667,0.48333333333333334,0.00018086536632229885,0.06673054932996302
68,1,drl_npca,4510,125.86206896551724,0.46551724137931033,0.0001826154524072384,0.06575623798634089
69,1,drl_npca,4265,119.77777777777777,0.4603174603174603,0.00012641757348319516,0.06486837314761226
70,1,drl_npca,4521,116.63492063492063,0.5238095238095238,0.00012971451360499486,0.0639605619313253
71,1,drl_npca,4849,121.85964912280701,0.5087719298245614,0.00017314427047191808,0.06310817851445084
72,1,drl_npca,4477,146.04166666666666,0.3541666666666667,0.00015160283267808458,0.06238190768494795
73,1,drl_npca,3688,140.57894736842104,0.45614035087719296,0.00011963603659144913,0.0618016145629985
74,1,drl_npca,3957,133.64912280701753,0.45614035087719296,0.00015357152733486146,0.06114773512515798
75,1,drl_npca,4215,130.56896551724137,0.5,0.0001775857478302593,0.06053008448609311
76,1,drl_npca,3952,134.4915254237288,0.4406779661016949,0.00015060726824837425,0.05993671367180681
77,1,drl_npca,4395,123.11666666666666,0.5833333333333334,0.00019244962701729187,0.05936740724158818
78,1,drl_npca,3976,144.43396226415095,0.5849056603773585,0.0001585974775177116,0.05882189191176801
79,1,drl_npca,4481,115.65079365079364,0.6984126984126984,0.00016224117037684968,0.05836650596140002
80,1,drl_npca,3731,130.11475409836066,0.6229508196721312,0.00013843591053349277,0.05785567617003778
81,1,drl_npca,4314,136.64150943396226,0.5471698113207547,0.00011668744264170527,0.05739080270492614
82,1,drl_npca,4835,118.66071428571429,0.35714285714285715,0.00014770853643616041,0.05700928956155206
83,1,drl_npca,4655,131.1346153846154,0.4423076923076923,0.00011068980529671535,0.05662755759523551
84,1,drl_npca,4165,132.67241379310346,0.46551724137931033,0.00010398449861289312,0.05629173174182091
85,1,drl_npca,4185,135.28571428571428,0.5714285714285714,0.0001392693326730902,0.05593719232745573
86,1,drl_npca,4803,115.55,0.6,0.00015768507728353143,0.05561384770291759
87,1,drl_npca,4566,117.73015873015873,0.4126984126984127,0.00016213262521584207,0.05528692266355119
88,1,drl_npca,4147,153.0,0.4375,0.0001531838837157314,0.05496412153084056
89,1,drl_npca,4617,131.09259259259258,0.5185185185185185,0.00013698974119809768,0.05473147195420304
90,1,drl_npca,4690,125.51785714285714,0.5357142857142857,0.0001805309245052437,0.05448274844042477
91,1,drl_npca,4061,141.94545454545454,0.5636363636363636,0.000137310727344205,0.05423861408677326
92,1,drl_npca,5268,107.1,0.55,0.00012465548206819221,0.05401178528103731
93,1,drl_npca,4452,135.79245283018867,0.49056603773584906,0.00011929456619933869,0.05377815709403625
94,1,drl_npca,4278,118.60606060606061,0.6363636363636364,0.00014676466040934125,0.053583128672002184
95,1,drl_npca,4462,120.98387096774194,0.532258064516129,0.000110723587567918,0.053354277340589486
96,1,drl_npca,3960,132.24590163934425,0.45901639344262296,0.00013123152651436007,0.053152627869971186
97,1,drl_npca,4519,124.79310344827586,0.5517241379310345,0.00012120303532962377,0.05296606556643443
98,1,drl_npca,4163,135.78571428571428,0.5357142857142857,0.00010465913267883782,0.05279892761585995
99,1,drl_npca,4497,145.97826086956522,0.41304347826086957,0.00011499529500724748,0.052646495599319984
100,1,drl_npca,5511,104.26229508196721,0.3442622950819672,0.00015957489085849375,0.05252751435010365
101,1,drl_npca,4274,142.33333333333334,0.39215686274509803,0.00011445232181965063,0.05237794423944487
102,1,drl_npca,4051,127.45161290322581,0.4032258064516129,0.000126004944225618,0.05225970969045991
103,1,drl_npca,4056,122.93650793650794,0.5555555555555556,0.00011843258107546717,0.05212386246717926
104,1,drl_npca,3752,119.86764705882354,0.5735294117647058,0.00014097165937225023,0.05199418680257127
105,1,drl_npca,4838,116.96551724137932,0.5517241379310345,0.000111002348906671,0.051863089906571666
106,1,drl_npca,4362,119.80645161290323,0.5483870967741935,0.00014967262298644832,0.05175810469240638
107,1,drl_npca,4093,127.16129032258064,0.5967741935483871,0.00015613395225955173,0.05165241251357987
108,1,drl_npca,4214,122.51612903225806,0.5967741935483871,0.00012094413250451908,0.05155307424343317
109,1,drl_npca,4751,109.43076923076923,0.5384615384615384,9.676566939257707e-05,0.05145970790331885
110,1,drl_npca,4903,120.07272727272728,0.6181818181818182,0.00015316558346967213,0.051367844782234946
111,1,drl_npca,4391,130.57142857142858,0.5357142857142857,0.0001374439695306743,0.05129464477109104
112,1,drl_npca,4462,129.8909090909091,0.45454545454545453,8.956257321794207e-05,0.051224137298142444
113,1,drl_npca,4239,143.64814814814815,0.4444444444444444,0.00010639973455302727,0.051158627771747726
114,1,drl_npca,4724,131.82692307692307,0.4230769230769231,0.00012577280722325668,0.05109772115043844
115,1,drl_npca,3782,144.61111111111111,0.5,0.00014515130169456825,0.051042098375855195
116,1,drl_npca,3537,157.51923076923077,0.5384615384615384,0.0001191244155052118,0.05098731745941859
117,1,drl_npca,4083,127.59677419354838,0.532258064516129,0.00010790494707180187,0.05093728896496405
118,1,drl_npca,3756,136.6949152542373,0.559322033898305,0.0001413083130804201,0.05088094185814784
119,1,drl_npca,4446,123.54237288135593,0.5254237288135594,0.00013692231247356781,0.05083046985290981
120,1,drl_npca,4591,120.44262295081967,0.639344262295082,0.00012329629680607468,0.050782889551918974
121,1,drl_npca,5389,116.88679245283019,0.49056603773584906,0.00014141299470793456,0.0507365606846232
122,1,drl_npca,4223,125.98305084745763,0.6271186440677966,0.00013138561674471325,0.05069853943127692
123,1,drl_npca,4192,149.83673469387756,0.3877551020408163,0.0001398831203308267,0.0506585178503879
124,1,drl_npca,4375,134.46296296296296,0.5555555555555556,0.0001066567565430887,0.05062702827070899
125,1,drl_npca,4384,130.6315789473684,0.49122807017543857,0.0001248172193299979,0.05059406671535399
126,1,drl_npca,4295,123.80645161290323,0.5967741935483871,0.00014843817916698754,0.05056115189613143
127,1,drl_npca,4594,136.80769230769232,0.46153846153846156,8.842398771472897e-05,0.05052741706406431
128,1,drl_npca,4764,118.62711864406779,0.5254237288135594,0.000124962660872067,0.05050069224378177
129,1,drl_npca,3770,129.74603174603175,0.6190476190476191,0.00010820760750599827,0.05047200596747753
130,1,drl_npca,4503,127.71428571428571,0.5178571428571429,0.0001307720182618747,0.05044318692270535
131,1,drl_npca,4953,119.2909090909091,0.6181818181818182,0.00010926804679911584,0.05041905057993274
132,1,drl_npca,4836,107.80952380952381,0.5714285714285714,0.0001485734804494617,0.05039662515014764
133,1,drl_npca,5090,117.47272727272727,0.4727272727272727,9.65809085755609e-05,0.0503724085962321
134,1,drl_npca,4268,138.96296296296296,0.3888888888888889,0.00010075678922779237,0.050352479205303884
135,1,drl_npca,4818,123.70175438596492,0.38596491228070173,0.0001323569449596107,0.05033395011597914
136,1,drl_npca,4312,129.52631578947367,0.47368421052631576,0.00012406017291747654,0.05031544729901816
137,1,drl_npca,3732,152.90384615384616,0.5384615384615384,0.00010032112671372791,0.050297969647850244
138,1,drl_npca,4951,117.06896551724138,0.5517241379310345,0.00011255169859699284,0.05028287118814724
139,1,drl_npca,4454,135.96296296296296,0.5740740740740741,0.00015020725065066168,0.05026693138182653
140,1,drl_npca,4040,135.28571428571428,0.4642857142857143,0.00014628029020968825,0.05025289936137535
141,1,drl_npca,4231,134.5,0.5689655172413793,0.00010764567559817806,0.050239126243622076
142,1,drl_npca,4227,149.6122448979592,0.4489795918367347,0.00011100846556170534,0.050225651467224734
143,1,drl_npca,3993,144.92592592592592,0.5,0.00011788805325826009,0.050214861068980175
144,1,drl_npca,4279,150.14,0.38,0.00010150704474654049,0.05020356627518911
145,1,drl_npca,4151,139.66071428571428,0.32142857142857145,0.00016820370122635117,0.050193638230795895
146,1,drl_npca,4639,130.0185185185185,0.42592592592592593,9.699138536234386e-05,0.05018309252542209
147,1,drl_npca,4889,131.28,0.42,0.00011180186023314793,0.05017346773704539
148,1,drl_npca,3991,131.25806451612902,0.5161290322580645,0.0001243705046363175,0.05016500761567913
149,1,drl_npca,4393,111.92647058823529,0.6764705882352942,0.00014940961894656843,0.050155087834167014
150,1,drl_npca,4749,109.66666666666667,0.6363636363636364,9.845772243958588e-05,0.05014489243339494
151,1,drl_npca,4745,120.75862068965517,0.6379310344827587,0.00010885303587807964,0.05013563827890332
152,1,drl_npca,4773,115.41379310344827,0.43103448275862066,9.451377506290252e-05,0.05012799505475753
153,1,drl_npca,3976,135.29310344827587,0.39655172413793105,0.00012842956736373404,0.05012078252669412
154,1,drl_npca,3942,171.53333333333333,0.4,9.631729578056063e-05,0.05011397642496619
155,1,drl_npca,4857,104.85507246376811,0.3188405797101449,0.00010811946898077925,0.05010896117525602
156,1,drl_npca,4970,129.58823529411765,0.39215686274509803,9.163634240394458e-05,0.05010169637195912
157,1,drl_npca,4492,119.65,0.55,9.52446256026936e-05,0.05009663989314328
158,1,drl_npca,3807,140.98181818181817,0.5636363636363636,0.00010490035735225926,0.05009101202389171
159,1,drl_npca,4823,123.9090909090909,0.5818181818181818,9.424929400362696e-05,0.050086141528898696
160,1,drl_npca,4580,122.91525423728814,0.5932203389830508,0.00011036837531719357,0.05008153167772462
161,1,drl_npca,5110,106.37704918032787,0.639344262295082,9.224056096475881e-05,0.05007686046449174
162,1,drl_npca,3993,137.48214285714286,0.5,0.00010405206558061764,0.0500723121112138
163,1,drl_npca,4422,127.58620689655173,0.3793103448275862,7.568072517945741e-05,0.05006837393115151
164,1,drl_npca,5425,118.28571428571429,0.30612244897959184,8.431730384472758e-05,0.05006452105653717
165,1,drl_npca,4325,141.19230769230768,0.46153846153846156,0.00013846549700247124,0.0500614357325029
166,1,drl_npca,5075,121.25925925925925,0.4444444444444444,0.00013645765526841083,0.05005832271432065
167,1,drl_npca,4541,120.50847457627118,0.4406779661016949,9.922544025660802e-05,0.05005525681208571
168,1,drl_npca,4262,122.3015873015873,0.3968253968253968,9.582294539238016e-05,0.05005209097079524
169,1,drl_npca,4189,144.57407407407408,0.42592592592592593,0.00011659591352023806,0.050048910477066326
170,1,drl_npca,4133,142.53703703703704,0.3148148148148148,8.276503649540246e-05,0.05004633935631696
171,1,drl_npca,4404,123.0,0.5,9.046769264386967e-05,0.05004390339396931
172,1,drl_npca,5130,115.83636363636364,0.5272727272727272,0.00010010462331896026,0.050041346659344274
173,1,drl_npca,4420,127.17241379310344,0.5344827586206896,9.337819695550327e-05,0.050039133998986844
174,1,drl_npca,4370,118.61904761904762,0.6349206349206349,0.00016119039355544373,0.05003692879608693
175,1,drl_npca,4389,127.12068965517241,0.603448275862069,7.8593989504346e-05,0.05003467405207702
176,1,drl_npca,4870,134.6734693877551,0.5510204081632653,8.860056065410997e-05,0.0500327201674199
177,1,drl_npca,4490,130.8,0.41818181818181815,8.416035901367043e-05,0.050031155525977804
178,1,drl_npca,3997,146.94230769230768,0.5,0.00010331204490891348,0.05002948824261467
179,1,drl_npca,4334,124.57627118644068,0.423728813559322,9.57324227783829e-05,0.05002799403994657
180,1,drl_npca,5148,140.06666666666666,0.37777777777777777,9.83310261896501e-05,0.05002639017095369
181,1,drl_npca,4087,126.91525423728814,0.4576271186440678,6.514182193010735e-05,0.050025228936976876
182,1,drl_npca,4522,108.72058823529412,0.5588235294117647,0.00011800619055672239,0.05002378348966673
183,1,drl_npca,4284,136.11111111111111,0.4444444444444444,8.73203049801911e-05,0.05002221997431936
184,1,drl_npca,4392,113.01492537313433,0.5223880597014925,0.00011040486666994791,0.05002105191707581
185,1,drl_npca,4605,115.109375,0.703125,8.623686274707627e-05,0.05001968765182824
186,1,drl_npca,4379,114.52307692307693,0.6,8.078177537148197e-05,0.05001846711584391
187,1,drl_npca,4627,123.6896551724138,0.5344827586206896,8.974511729320511e-05,0.050017304933399745
188,1,drl_npca,4224,153.14893617021278,0.46808510638297873,0.00010013754945248365,0.05001632979949307
189,1,drl_npca,4500,111.6,0.5230769230769231,0.00011711169039093268,0.050015580055901517
190,1,drl_npca,4745,120.83050847457628,0.5254237288135594,0.00010203439887845889,0.05001459956346291
191,1,drl_npca,5000,112.88333333333334,0.4666666666666667,0.00011264145238480221,0.050013763107303225
192,1,drl_npca,4603,116.22413793103448,0.5689655172413793,7.568590566127871e-05,0.05001296160633009
193,1,drl_npca,4536,115.96774193548387,0.532258064516129,7.97536049503833e-05,0.050012231219132085
194,1,drl_npca,3831,142.98214285714286,0.35714285714285715,8.025850183912553e-05,0.05001149591354684
195,1,drl_npca,4422,135.74074074074073,0.46296296296296297,7.751921414940928e-05,0.05001086983616135
196,1,drl_npca,4554,137.78846153846155,0.3076923076923077,8.836894994601607e-05,0.050010298431771676
197,1,drl_npca,3516,167.9387755102041,0.30612244897959184,8.567503997862029e-05,0.050009776598564065
198,1,drl_npca,4368,134.37735849056602,0.4528301886792453,0.00011331118245531495,0.05000930909266534
199,1,drl_npca,4564,130.72727272727272,0.5454545454545454,6.804526249955718e-05,0.05000882855741816
200,1,drl_npca,4485,122.56666666666666,0.65,9.535742234826709e-05,0.05000835609847414
201,1,drl_npca,4397,115.453125,0.59375,9.080296392009284e-05,0.05000786947718208
202,1,drl_npca,4693,122.21666666666667,0.55,9.551473582784335e-05,0.050007381608940485
203,1,drl_npca,4290,136.03636363636363,0.4727272727272727,5.319617048371583e-05,0.050006951737500936
204,1,drl_npca,4107,127.0,0.4444444444444444,8.457496854437825e-05,0.05000657971629711
205,1,drl_npca,3996,144.24528301886792,0.3018867924528302,0.00013202425907365978,0.0500061779816759
206,1,drl_npca,4081,142.1320754716981,0.5283018867924528,6.949406573160861e-05,0.0500058590743389
207,1,drl_npca,4490,139.75,0.38461538461538464,8.139919858270635e-05,0.05000555662899466
208,1,drl_npca,4915,127.07843137254902,0.5294117647058824,8.090324748385076e-05,0.05000527506830697
209,1,drl_npca,4339,133.14814814814815,0.5,0.00010847176842313881,0.05000501278489772
210,1,drl_npca,4872,113.93333333333334,0.4166666666666667,6.213404049049132e-05,0.05000474927335508
211,1,drl_npca,4029,129.44262295081967,0.5409836065573771,7.990951417014003e-05,0.050004472697206113
212,1,drl_npca,4453,127.06896551724138,0.4827586206896552,9.505736185625817e-05,0.050004208017475994
213,1,drl_npca,4446,127.98305084745763,0.4745762711864407,8.364342526571515e-05,0.05000397089547003
214,1,drl_npca,4828,116.74137931034483,0.4827586206896552,5.42964686853035e-05,0.05000374339003922
215,1,drl_npca,4480,141.1764705882353,0.29411764705882354,7.517914734004687e-05,0.050003532449813745
216,1,drl_npca,4461,139.45098039215685,0.43137254901960786,9.011127986013889e-05,0.050003356811712724
217,1,drl_npca,4375,136.16981132075472,0.5471698113207547,8.521522249793634e-05,0.0500031899065716
218,1,drl_npca,4752,113.8688524590164,0.4426229508196721,4.658738665360337e-05,0.05000302524363419
219,1,drl_npca,5109,110.20338983050847,0.6440677966101694,8.90073327658077e-05,0.05000284621951703
220,1,drl_npca,4293,132.16363636363636,0.5454545454545454,6.228262524624976e-05,0.05000268315040521
221,1,drl_npca,4920,128.01960784313727,0.4117647058823529,7.218678122929607e-05,0.05000253956200826
222,1,drl_npca,3994,148.1153846153846,0.2692307692307692,8.56318050258172e-05,0.05000241329160894
223,1,drl_npca,4764,117.53448275862068,0.41379310344827586,6.643129260434459e-05,0.050002291007388476
224,1,drl_npca,4323,121.93650793650794,0.42857142857142855,7.154953345889226e-05,0.05000216190900172
225,1,drl_npca,3261,140.14754098360655,0.6065573770491803,5.5181228769167014e-05,0.05000202991034787
226,1,drl_npca,3635,129.4126984126984,0.5555555555555556,9.110560616439518e-05,0.05000190978682994
227,1,drl_npca,4460,121.35593220338983,0.6440677966101694,7.887106888423052e-05,0.05000179318188011
228,1,drl_npca,4732,148.97826086956522,0.4782608695652174,6.17460573266726e-05,0.05000169044469671
229,1,drl_npca,4466,113.03030303030303,0.5909090909090909,6.871789325183879e-05,0.05000161444562012
230,1,drl_npca,4834,121.23728813559322,0.4406779661016949,7.339472843644519e-05,0.05000151133237372
231,1,drl_npca,4822,121.92857142857143,0.375,7.552282962327202e-05,0.050001424743259144
232,1,drl_npca,4821,129.9607843137255,0.29411764705882354,7.979357663619642e-05,0.05000134715051012
233,1,drl_npca,3851,136.86206896551724,0.43103448275862066,4.7028707437372454e-05,0.050001280168395765
234,1,drl_npca,4038,156.81632653061226,0.4489795918367347,6.074811487148205e-05,0.05000120803083937
235,1,drl_npca,4659,113.75,0.53125,8.935685036703944e-05,0.05000115026416935
236,1,drl_npca,4300,133.72727272727272,0.5818181818181818,6.616189784836024e-05,0.050001078953541625
237,1,drl_npca,3955,120.4375,0.671875,9.815186543467765e-05,0.05000102121350248
238,1,drl_npca,4719,112.875,0.59375,0.00012678194616455585,0.05000095790337092
239,1,drl_npca,4227,126.62295081967213,0.45901639344262296,6.492283015783566e-05,0.05000089851815099
240,1,drl_npca,4983,124.77358490566037,0.4528301886792453,8.72496675583534e-05,0.05000084534675781
241,1,drl_npca,4860,112.14516129032258,0.5,5.143139302769365e-05,0.05000080170996872
242,1,drl_npca,4798,128.28846153846155,0.4230769230769231,6.09481515615092e-05,0.050000753513479775
243,1,drl_npca,3831,147.9056603773585,0.39622641509433965,0.00010177244257647544,0.050000715332097906
244,1,drl_npca,4681,124.42105263157895,0.42105263157894735,6.916111306054518e-05,0.05000067840666394
245,1,drl_npca,4890,126.54901960784314,0.4117647058823529,8.612137025920674e-05,0.050000640818911375
246,1,drl_npca,3852,129.69354838709677,0.5161290322580645,4.673958877295566e-05,0.05000060895654315
247,1,drl_npca,4859,121.81818181818181,0.38181818181818183,6.935436370743749e-05,0.05000057234783371
248,1,drl_npca,4423,125.8103448275862,0.46551724137931033,4.8378496406561076e-05,0.05000054171872407
249,1,drl_npca,4536,134.3653846153846,0.4230769230769231,8.849560496552537e-05,0.050000511192845494
